"URL","Size","# of Outlinks","Content-Type"
"https://www.latimes.com/coupon-codes/miss-sixty","220972 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/foster-grant","217846 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/aurate","239882 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/momcozy","262334 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/europcar","209033 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/hammitt","209805 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/helt-studio","219197 Byte","352","text/html"
"https://www.latimes.com/00000173-c5ca-dab7-a57b-cdea93f90000","243151 Byte","176","text/html"
"https://www.latimes.com/delos/story/2023-09-19/fertility-over-35","451912 Byte","239","text/html"
"https://www.latimes.com/coupon-codes/511-tactical","279249 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/bareminerals","331693 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/silver-jeans","203720 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/xtratuf","269238 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/bondi-sands","209205 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/alleviate","199294 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/lazarus-naturals","223575 Byte","354","text/html"
"https://www.latimes.com/opinion/story/2023-07-29/mexico-us-border-migrants-desert-deaths-rescues","388521 Byte","230","text/html"
"https://www.latimes.com/local/lanow/la-me-ln-mickey-hargitay-plants-20161209-story.html","318919 Byte","205","text/html"
"https://www.latimes.com/coupon-codes/credo-beauty","289032 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/walkingpad","269183 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/lowes-canada","223140 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/cyberghost","201489 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/ripleys-believe-it-or-not","208238 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/myprotein","236736 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/nebula-genomics","249801 Byte","352","text/html"
"https://www.latimes.com/opinion/letters-to-the-editor/story/2023-12-28/population-decline-california-traffic-cost-of-living","305493 Byte","202","text/html"
"https://www.latimes.com/coupon-codes/la-garconne","211269 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/jomashop","317693 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/peaceoutskincare","278052 Byte","354","text/html"
"https://www.latimes.com/entertainment-arts/story/2022-04-07/the-comedy-store-looks-to-tradition-to-keep-the-future-funny","352064 Byte","206","text/html"
"https://www.latimes.com/coupon-codes/footaction","220327 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/pura-vida","273284 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/wilson-sporting-goods","314297 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/canvas-on-demand","274064 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/vevor","225946 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/kids-foot-locker","229037 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/verishop","203273 Byte","352","text/html"
"https://www.latimes.com/home/hometours/la-hm-blue-sail-home-tour-20170527-htmlstory.html","306138 Byte","207","text/html"
"https://www.latimes.com/coupon-codes/mirror","204973 Byte","354","text/html"
"https://www.latimes.com/opinion/story/2023-08-14/skating-dancing-los-angeles-community-meetups","346083 Byte","224","text/html"
"https://www.latimes.com/coupon-codes/bed-bath-beyond/bed-bath-beyond-blackfriday","129078 Byte","83","text/html"
"https://www.latimes.com/coupon-codes/yves-saint-laurent-beauty-","226871 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/pins-and-aces","246136 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/christophe-robin","256860 Byte","356","text/html"
"https://www.latimes.com/coupon-codes/smalls","208415 Byte","352","text/html"
"https://www.latimes.com/opinion/story/2021-12-30/longboard-dancing-mission-beach-loaded-tan-tien-nathan-apodaca","342870 Byte","218","text/html"
"https://www.latimes.com/coupon-codes/the-upside","216346 Byte","352","text/html"
"https://www.latimes.com/lifestyle/story/2020-08-24/houseplants-for-all-danae-horst","344634 Byte","225","text/html"
"https://www.latimes.com/lifestyle/story/2022-07-28/los-angeles-friendships-ranked-will-they-pick-you-up-at-lax","374103 Byte","219","text/html"
"https://www.latimes.com/coupon-codes/tire-agent","200487 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/minted","228142 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/corelle","244735 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/yves-rocher","242837 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/fitbit","213926 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/hamilton-beach","208013 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/story/2022-06-07/elysian-theater-comedy-venue-ready-for-its-close-up","341785 Byte","203","text/html"
"https://www.latimes.com/coupon-codes/taos","217434 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/artpix-3d","238282 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/aloha","280863 Byte","354","text/html"
"https://www.latimes.com/sports/rams/story/2022-10-30/farmer-analyzes-rams-vs-49ers","334553 Byte","216","text/html"
"https://www.latimes.com/coupon-codes/slumberland-furniture","213796 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/salomon","271833 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/openfit","203364 Byte","353","text/html"
"https://www.latimes.com/coupon-codes/violet-grey","260721 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/refy-beauty","203359 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/goat-sneakers","209168 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-08-04/friendship-in-los-angeles","311780 Byte","203","text/html"
"https://www.latimes.com/lifestyle/story/2020-03-12/at-the-end-of-the-sale-it-was-still-available","356172 Byte","225","text/html"
"https://www.latimes.com/coupon-codes/world-market","265581 Byte","357","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-09-09/more-than-a-nameless-maid-a-memoirists-manifesto-on-latinx-colorism","343839 Byte","221","text/html"
"https://www.latimes.com/coupon-codes/hoonigan","202904 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/warmies","255934 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/sideshow","213854 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/lillian-vernon","254699 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/jewlr","241585 Byte","354","text/html"
"https://www.latimes.com/opinion/story/2023-10-02/dating-costs-splitting-bills-men-gender-pay-gap","339346 Byte","226","text/html"
"https://www.latimes.com/coupon-codes/the-walking-company","263764 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-08-15/sarah-cotta-plants-glendale","379922 Byte","211","text/html"
"https://www.latimes.com/coupon-codes/diff-eyewear","265853 Byte","354","text/html"
"https://www.latimes.com/people/nicole-kagan","280522 Byte","196","text/html"
"https://www.latimes.com/coupon-codes/eyeconic","252735 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/woodcraft","203669 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/unice","292835 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/soko-glam","225260 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/costway","206564 Byte","354","text/html"
"https://www.latimes.com/sports/story/2023-02-12/patrick-mahomes-leads-chiefs-comeback-win-eagles-in-super-bowl-lvii","360525 Byte","224","text/html"
"https://www.latimes.com/coupon-codes/flexispot","250655 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/keys-soulcare","220584 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/kathy-kuo-home","247605 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-23/barbie-america-ferrera-monologue","327854 Byte","212","text/html"
"https://www.latimes.com/coupon-codes/elie-tahari","246323 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/oui-the-people","251185 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/rocket-dog","219175 Byte","356","text/html"
"https://www.latimes.com/coupon-codes/earth-shoes","213259 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/foot-locker/foot-locker-black-friday","143060 Byte","83","text/html"
"https://www.latimes.com/coupon-codes/claires","293420 Byte","354","text/html"
"https://www.latimes.com/entertainment-arts/movies/newsletter/2023-07-21/barbie-oppenheimer-20-days-in-mariupol-indie-focus","318212 Byte","219","text/html"
"https://www.latimes.com/lifestyle/story/2021-04-22/houseplant-care-life-lessons-fallen-fiddle-leaf-fig","340020 Byte","219","text/html"
"https://www.latimes.com/coupon-codes/adventure-challenge","199898 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/darn-tough","206036 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/rawlings","293859 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/sleefs","263827 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/ace-fitness","224091 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/ryderwear","207073 Byte","352","text/html"
"https://www.latimes.com/lifestyle/story/2022-01-29/la-affairs-robert-soto-keating-hopelessly-devoted-to-her","339569 Byte","212","text/html"
"https://www.latimes.com/politics/story/2023-06-30/supreme-court-kills-debt-forgiveness-what-should-student-loan-borrowers-do","394274 Byte","248","text/html"
"https://www.latimes.com/california/story/2023-11-17/video-shows-tow-truck-plow-through-parked-cars-flip-over-in-fiery-downtown-l-a-crash","308265 Byte","205","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-12/barbie-oppenheimer-mission-impossible-summer-box-office","338911 Byte","215","text/html"
"https://www.latimes.com/coupon-codes/hugo-boss","249106 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/staples-promo","206301 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/clothing-shop-online","212704 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/jins","206561 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/justfab","201404 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/stutterheim","219769 Byte","352","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-11/christopher-nolan-oppenheimer-cillian-murphy-robert-downey-jr","365052 Byte","219","text/html"
"https://www.latimes.com/coupon-codes/who-gives-a-crap","233749 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/incrediwear","213210 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/moroccanoil","209977 Byte","354","text/html"
"https://www.latimes.com/opinion/story/2023-08-13/movie-barbie-feminism-gender-patriarchy-margot-robbie-ryan-gosling-greta-gerwig","344496 Byte","231","text/html"
"https://www.latimes.com/coupon-codes/wheel-pros","214814 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/decathlon","236585 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/easy-spirit","234027 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/cynthia-rowley","209776 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/rise-gardens","218066 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/moo","303751 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-19/oppenheimer-review-christopher-nolan-cillian-murphy-robert-downey-jr","344905 Byte","218","text/html"
"https://www.latimes.com/california/story/2023-08-24/california-is-working-on-solutions-to-worsening-climate-change-will-they-be-enough","416270 Byte","257","text/html"
"https://www.latimes.com/world-nation/story/2022-08-24/student-loan-forgiveness-whos-eligible-and-how-much","371514 Byte","248","text/html"
"https://www.latimes.com/coupon-codes/vince","251339 Byte","352","text/html"
"https://www.latimes.com/lifestyle/story/2022-12-30/la-affairs-making-the-first-move","332407 Byte","211","text/html"
"https://www.latimes.com/coupon-codes/kizik","252966 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/keranique","213465 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/envato-elements","201300 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/cato-fashions","207727 Byte","353","text/html"
"https://www.latimes.com/lifestyle/story/2021-10-02/la-affairs-how-a-trip-to-death-valley-healed-my-broken-heart","327977 Byte","209","text/html"
"https://www.latimes.com/world-nation/story/2022-10-15/student-loan-forgiveness-applications-available-beta-test","346755 Byte","224","text/html"
"https://www.latimes.com/food/list/best-ice-cream-gelato-shops-los-angeles-orange-county","603439 Byte","265","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2023-07-18/epic-backstory-of-oppenheimer-the-film-and-american-prometheus-the-book","380839 Byte","220","text/html"
"https://www.latimes.com/coupon-codes/guitar-center","209263 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/isagenix","249842 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/dkny","248285 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/stio","199142 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/necessaire","265166 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/gamersgate","195830 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-09-13/martin-scorsese-rewrote-killers-of-the-flower-moon-to-make-sure-not-all-white-guys-lily-gladstone","327874 Byte","218","text/html"
"https://www.latimes.com/coupon-codes/pillow-cube","215045 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/future","246718 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/truff","245498 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/thousand-fell","208997 Byte","354","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2020-02-05/oscars-2020-female-producers-best-picture-nominations","330616 Byte","217","text/html"
"https://www.latimes.com/coupon-codes/ice-at-gaylord-hotels","213623 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/lucky-vitamin","217773 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/day-timer","254303 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/bulova","203747 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/clarks","236047 Byte","354","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-13/barbie-movie-explained-margot-robbie-ryan-gosling-greta-gerwig","436592 Byte","243","text/html"
"https://www.latimes.com/politics/story/2022-05-24/will-student-loan-forgiveness-boost-the-econo","314848 Byte","197","text/html"
"https://www.latimes.com/food/story/2023-08-10/enrique-olvera-atla-shenarri-freeman-ubuntu","358953 Byte","226","text/html"
"https://www.latimes.com/coupon-codes/thrive-causemetics","237826 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-10-21/la-affairs-dinners-dating-food-critic-zaid-pasha","332380 Byte","211","text/html"
"https://www.latimes.com/coupon-codes/allies-of-skin","255203 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/juice-beauty","254880 Byte","354","text/html"
"https://www.latimes.com/archives/la-xpm-2008-sep-25-fi-myspace25-story.html","324282 Byte","204","text/html"
"https://www.latimes.com/coupon-codes/dockers","217482 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-05-13/la-affairs-2022-may-15-sheila-ongwae-dating-diasaster-cookies-love","328164 Byte","208","text/html"
"https://www.latimes.com/food/story/2023-08-21/best-recommendations-ice-cream-frozen-desserts-los-angeles-summer","361770 Byte","208","text/html"
"https://www.latimes.com/world-nation/story/2022-08-25/student-loan-forgiveness-discussion-twitter-spaces","339326 Byte","230","text/html"
"https://www.latimes.com/coupon-codes/honeybook","206535 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/lands-end-business-outfitter","212584 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/ll-flooring","218398 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-23/barbie-oppenheimer-box-office-results","351933 Byte","222","text/html"
"https://www.latimes.com/coupon-codes/pop-in-a-box","214413 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/discount-school-supply","207745 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-11-30/director-yorgos-lanthimos-poor-things-emma-stone-mark-ruffalo-interview","366412 Byte","227","text/html"
"https://www.latimes.com/coupon-codes/hay","256755 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/fleur-du-mal","235322 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/ekster","227099 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/colourpop","215184 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/everlast","285517 Byte","354","text/html"
"https://www.latimes.com/opinion/story/2023-08-08/editorial-a-milestone-for-women-in-hollywood","338398 Byte","218","text/html"
"https://www.latimes.com/coupon-codes/simplehealth","203767 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/autonomous","284807 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2022-06-28/barbie-movie-margot-robbie-ryan-gosling-what-we-know","331977 Byte","225","text/html"
"https://www.latimes.com/coupon-codes/longchamp","208157 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/melissa-and-doug","211730 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/halloweencostumes","207663 Byte","352","text/html"
"https://www.latimes.com/world-nation/story/2023-01-10/income-driven-repayment-rules-lower-monthly-payments","351447 Byte","227","text/html"
"https://www.latimes.com/food/story/2023-08-02/best-bet-chef-jason-neroni-long-awaited-neighborhood-pizza-joint-opens","355131 Byte","221","text/html"
"https://www.latimes.com/coupon-codes/beauty-brands","229005 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-10-07/la-affairs-hawaii-aquaman-dawn-stutzman","326826 Byte","211","text/html"
"https://www.latimes.com/archives/la-xpm-2009-jun-21-ig-adele21-story.html","288942 Byte","189","text/html"
"https://www.latimes.com/coupon-codes/vitamix/vitamix-black-friday","133791 Byte","83","text/html"
"https://www.latimes.com/business/real-estate/story/2022-02-22/dj-calvin-harris-spins-25-million-compound-onto-the-market","342663 Byte","216","text/html"
"https://www.latimes.com/coupon-codes/native","202899 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-04-16/la-affairs-megan-elizabeth","327142 Byte","209","text/html"
"https://www.latimes.com/food/story/2023-08-28/tiktok-twaydabae-didi-pancakes","335018 Byte","221","text/html"
"https://www.latimes.com/world-nation/story/2022-08-25/what-is-a-pell-grant-how-to-tell-if-you-received-one","333862 Byte","222","text/html"
"https://www.latimes.com/coupon-codes/le-col","249397 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/dollar-shave-club","197535 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/max-and-lily","266141 Byte","351","text/html"
"https://www.latimes.com/obituaries/story/2021-12-28/john-madden-dead","352381 Byte","199","text/html"
"https://www.latimes.com/environment/newsletter/2022-12-15/capitalism-fuels-the-climate-crisis-can-it-also-offer-solutions-boiling-point","374095 Byte","255","text/html"
"https://www.latimes.com/coupon-codes/avis/avis-black-friday","137749 Byte","83","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-18/barbie-review-margot-robbie-greta-gerwig-mattel","350812 Byte","216","text/html"
"https://www.latimes.com/coupon-codes/shoppremiumoutlets","199126 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/justfly","225048 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/liberty-london","209295 Byte","353","text/html"
"https://www.latimes.com/coupon-codes/moon-pod","215701 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/hismile","217518 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/planet-beauty","204473 Byte","354","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-12-20/greta-gerwig-noah-baumbach-married-12-years-together","328672 Byte","224","text/html"
"https://www.latimes.com/environment/newsletter/2021-01-07/how-rooftop-solar-could-save-americans-473-billion-dollars-boiling-point","343474 Byte","231","text/html"
"https://www.latimes.com/local/obituaries/la-me-0604-deacon-jones-20130604-story.html","302583 Byte","203","text/html"
"https://www.latimes.com/coupon-codes/hockey-monkey","210960 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/canvas-prints","275221 Byte","351","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-08-14/cnn-revamps-program-line-up-abby-phillip-christiane-amanpour-warner-bros-discovery-chris-licht","318681 Byte","213","text/html"
"https://www.latimes.com/world-nation/story/2022-08-26/student-loan-forgiveness-consolidation-loans-and-ffel","363087 Byte","237","text/html"
"https://www.latimes.com/food/list/15-nostalgic-new-york-inspired-restaurants-for-a-slice-of-the-big-apple","495809 Byte","246","text/html"
"https://www.latimes.com/coupon-codes/builtbar","228171 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2022-06-24/la-affairs-los-angeles-visit-discovered-secret-hollywood-mary-wisniewski","324391 Byte","208","text/html"
"https://www.latimes.com/entertainment/music/la-et-ms-a-tribe-called-quest-interview-20161222-story.html","350491 Byte","219","text/html"
"https://www.latimes.com/coupon-codes/strivectin","230867 Byte","354","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-07-11/actors-ai-fears-laws-legal-implications-artificial-intelligence","339761 Byte","214","text/html"
"https://www.latimes.com/coupon-codes/gainful","221541 Byte","354","text/html"
"https://www.latimes.com/lifestyle/story/2023-01-20/la-affairs-i-wanted-a-green-card","311203 Byte","203","text/html"
"https://www.latimes.com/food/story/2023-08-24/ice-cream-truck-man-paletero-neighborhood-voices-los-angeles","373481 Byte","220","text/html"
"https://www.latimes.com/entertainment-arts/business/story/2023-06-07/chris-licht-is-out-as-chairman-of-cnn","342389 Byte","216","text/html"
"https://www.latimes.com/coupon-codes/homary","249095 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/swanson-vitamins","251291 Byte","354","text/html"
"https://www.latimes.com/world-nation/story/2024-01-30/business-and-agricultural-groups-sue-california-over-new-climate-disclosure-laws","310236 Byte","208","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-11/greta-gerwig-ryan-gosling-ken-barbie","369714 Byte","228","text/html"
"https://www.latimes.com/archives/la-xpm-1995-04-24-mn-58291-story.html","324285 Byte","201","text/html"
"https://www.latimes.com/coupon-codes/hubspot","207651 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/ember","210537 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/viviennewestwood","201655 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/humblebundle","198518 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/havaianas","227934 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/onnit","246214 Byte","355","text/html"
"https://www.latimes.com/coupon-codes/welly","203202 Byte","354","text/html"
"https://www.latimes.com/obituaries/story/2020-05-04/don-shula-dead","408088 Byte","261","text/html"
"https://www.latimes.com/entertainment-arts/movies/story/2023-07-10/margot-robbie-barbie-movie-premiere-looks-black-dress","360703 Byte","230","text/html"
"https://www.latimes.com/coupon-codes/ledge-loungers","244472 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/harper-wilde","221264 Byte","352","text/html"
"https://www.latimes.com/sports/ucla/story/2023-11-17/charisma-osborne-ucla-womens-basketball-princeton","317411 Byte","209","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2023-05-12/mary-turner-dj-kmet-dies","354888 Byte","219","text/html"
"https://www.latimes.com/food/list/best-soft-serve-ice-cream-in-los-angeles","495673 Byte","234","text/html"
"https://www.latimes.com/coupon-codes/lxr","206963 Byte","352","text/html"
"https://www.latimes.com/lifestyle/story/2022-08-05/found-love-joy-pandemic-happened-los-angeles-mexico-eric-a-gordon","325684 Byte","210","text/html"
"https://www.latimes.com/entertainment-arts/music/story/2023-08-07/hip-hop-50th-anniversary-greatest-moments","1202407 Byte","401","text/html"
"https://www.latimes.com/coupon-codes/charlotte-russe","205991 Byte","352","text/html"
"https://www.latimes.com/archives/la-xpm-2007-dec-27-gd-night27-story.html","319979 Byte","204","text/html"
"https://www.latimes.com/coupon-codes/blair","204793 Byte","352","text/html"
"https://www.latimes.com/lifestyle/story/2022-09-23/la-affairs-problem-relationship-nashville-los-angeles-elke-thoms","327250 Byte","209","text/html"
"https://www.latimes.com/world-nation/story/2023-05-11/imran-khan-custody-pakistan-arrests-hundreds-supporters","324174 Byte","211","text/html"
"https://www.latimes.com/food/story/2023-08-16/latina-owned-sad-girl-ice-creamery-mental-health-mission-los-angeles","344431 Byte","208","text/html"
"https://www.latimes.com/sports/ucla/story/2023-12-31/ucla-women-make-national-statement-victory-over-usc","348124 Byte","218","text/html"
"https://www.latimes.com/sitemap/1983/8","200274 Byte","173","text/html"
"https://www.latimes.com/coupon-codes/wildling","211219 Byte","354","text/html"
"https://www.latimes.com/sports/ucla/story/2024-01-05/angela-dugalic-lauren-betts-power-ucla-oregon","319109 Byte","209","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-07-26/what-it-takes-to-become-kenough","319502 Byte","209","text/html"
"https://www.latimes.com/local/obituaries/la-me-farrah-fawcett26-2009jun26-story.html","323720 Byte","206","text/html"
"https://www.latimes.com/coupon-codes/yse-beauty","274922 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/cefaly","267217 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/karen-millen","206681 Byte","352","text/html"
"https://www.latimes.com/coupon-codes/joylux","225901 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/mikes-bikes","213573 Byte","354","text/html"
"https://www.latimes.com/coupon-codes/office-designs","220949 Byte","351","text/html"
"https://www.latimes.com/coupon-codes/prose","268861 Byte","354","text/html"
"https://www.latimes.com/sports/nfl/la-sp-gifford-legacy-20150811-story.html","311170 Byte","203","text/html"
"https://www.latimes.com/entertainment-arts/story/2023-12-04/year-in-review-how-women-saved-hollywood","345237 Byte","239","text/html"
"https://www.latimes.com/sports/ucla/story/2024-02-07/ucla-mens-basketball-vs-stanford-recap","322941 Byte","209","text/html"
"https://www.latimes.com/coupon-codes/backcountry","251542 Byte","354","text/html"
"https://www.latimes.com/sitemap/1983/7","200317 Byte","173","text/html"
"https://www.latimes.com/sports/story/2024-01-26/loyola-marymount-university-cuts-athletic-programs","325555 Byte","215","text/html"
"https://www.latimes.com/food/list/best-restaurant-desserts-for-summer-ice-cream-kakigori-soft-serve-in-los-angeles","569910 Byte","271","text/html"
"https://www.latimes.com/world-nation/story/2022-08-22/terrorism-charges-former-pakistan-prime-minister-imran-khan","335635 Byte","212","text/html"
"https://www.latimes.com/entertainment-arts/story/2024-02-09/monique-oprah-winfrey-betrayal-waiting-for-apology","339890 Byte","217","text/html"
"https://www.latimes.com/lifestyle/story/2023-01-06/la-affairs-i-loved-her-breakup-lunch","327165 Byte","208","text/html"
"https://www.latimes.com/coupon-codes/city-chic-online","201204 Byte","352","text/html"
"https://www.latimes.com/archives/la-xpm-2011-jul-04-la-fg-thailand-election-20110704-story.html","305180 Byte","199","text/html"
"https://www.latimes.com/lifestyle/story/2022-11-23/la-affairs-kavita-daswani","332510 Byte","211","text/html"
"https://www.latimes.com/archives/la-xpm-1991-01-03-hl-10556-story.html","310533 Byte","200","text/html"
"https://www.latimes.com/environment/story/2023-12-06/l-a-county-aims-to-collect-billions-more-gallons-of-water","348312 Byte","205","text/html"
"https://www.latimes.com/food/story/2023-08-07/is-indonesian-food-finally-having-its-moment-los-angeles","347526 Byte","220","text/html"
"https://www.latimes.com/sports/ucla/story/2024-01-28/ucla-loses-washington-state-recap","321844 Byte","214","text/html"
"https://www.latimes.com/sitemap/1983/2","200341 Byte","173","text/html"
"https://www.latimes.com/coupon-codes/lovimals","217911 Byte","354","text/html"
"https://www.latimes.com/sports/ucla/story/2023-11-05/ucla-bruins-womens-basketball-preview-ranking","347681 Byte","217","text/html"
"https://www.latimes.com/world-nation/story/2023-11-29/pakistan-acquits-ex-premier-nawaz-sharif-in-a-graft-case-hes-now-closer-to-running-in-elections","313897 Byte","203","text/html"
"https://www.latimes.com/entertainment-arts/tv/story/2023-10-27/suzanne-somers-cause-of-death-revealed-cancer","347896 Byte","219","text/html"
